request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,tpot,timed_out,error
57,True,0.15832544607110322,16.128002966055647,2041,1024,3065,server_usage,3037,0.015610632961861723,False,
58,True,0.08062295708805323,16.056148605188355,2041,1024,3065,server_usage,3898,0.01561634960713617,False,
59,True,0.1583623660262674,16.126369692152366,2041,1024,3065,server_usage,3035,0.01560900031879384,False,
60,True,0.08023709990084171,16.057040703948587,2041,1024,3065,server_usage,3898,0.015617598830936212,False,
61,True,0.09435482393018901,16.07326870993711,2041,1024,3065,server_usage,3508,0.01561966166765095,False,
62,True,0.07964518619701266,16.05700885411352,2041,1024,3065,server_usage,3898,0.015618146302948686,False,
63,True,0.12855959800072014,16.101807317929342,2041,1024,3065,server_usage,3438,0.015614122893380862,False,
64,True,0.12839261419139802,16.101929038064554,2041,1024,3065,server_usage,3443,0.015614405106425373,False,
65,True,0.12778810504823923,16.10172929102555,2041,1024,3065,server_usage,3432,0.015614800768306266,False,
66,True,0.12687287316657603,16.101682462962344,2041,1024,3065,server_usage,3431,0.015615649647894202,False,
67,True,0.09278861596249044,16.07127823284827,2041,1024,3065,server_usage,3508,0.015619246937327254,False,
68,True,0.07803776091895998,16.05382646410726,2041,1024,3065,server_usage,3898,0.015616606747984653,False,
69,True,0.0927731969859451,16.06920630298555,2041,1024,3065,server_usage,3508,0.01561723666275621,False,
70,True,0.09242814686149359,16.071371527854353,2041,1024,3065,server_usage,3508,0.015619690499504261,False,
71,True,0.05368698504753411,16.01208707713522,2041,1024,3065,server_usage,3914,0.015599609083174669,False,
72,True,0.1387280970811844,16.112196022178978,2041,1024,3065,server_usage,3875,0.015614338147700678,False,
73,True,0.12582310708239675,16.09804171998985,2041,1024,3065,server_usage,3437,0.015613116923663201,False,
74,True,0.13784024608321488,16.111192583106458,2041,1024,3065,server_usage,3875,0.015614225158380492,False,
75,True,0.17158504505641758,16.133251105202362,2041,1024,3065,server_usage,3266,0.01560280162282106,False,
76,True,0.06295806588605046,16.03074757196009,2041,1024,3065,server_usage,2982,0.015608787395966805,False,
77,True,0.08959625684656203,16.06715732603334,2041,1024,3065,server_usage,3508,0.015618339266067231,False,
78,True,0.16969948494806886,16.132760300068185,2041,1024,3065,server_usage,3266,0.015604165019667757,False,
79,True,0.050490418914705515,16.007968987105414,2041,1024,3065,server_usage,3914,0.01559870827780128,False,
80,True,0.10575472190976143,16.082795711932704,2041,1024,3065,server_usage,3249,0.015617830879787822,False,
81,True,0.18231620406731963,16.142775282030925,2041,1024,3065,server_usage,2906,0.015601621777090523,False,
82,True,0.050106795970350504,16.008158072130755,2041,1024,3065,server_usage,3914,0.015599268109638714,False,
83,True,0.1054379460401833,16.081748381024227,2041,1024,3065,server_usage,3252,0.015617116749740022,False,
84,True,0.16806383687071502,16.131430086912587,2041,1024,3065,server_usage,3282,0.015604463587528712,False,
85,True,0.13449332606978714,16.108542264904827,2041,1024,3065,server_usage,3879,0.015614906098567976,False,
86,True,0.1679881438612938,16.130663904827088,2041,1024,3065,server_usage,3272,0.01560378862264496,False,
87,True,0.10374104208312929,16.079478258034214,2041,1024,3065,server_usage,3252,0.015616556418329507,False,
88,True,0.17989348294213414,16.14057577191852,2041,1024,3065,server_usage,2901,0.015601839969673887,False,
89,True,0.14876824687235057,16.117661189986393,2041,1024,3065,server_usage,3035,0.015609866024549406,False,
90,True,0.10261097503826022,16.078292455989867,2041,1024,3065,server_usage,3249,0.015616501936414083,False,
91,True,0.1793636758811772,16.140191898914054,2041,1024,3065,server_usage,2877,0.015601982622710535,False,
92,True,0.1649582008831203,16.12781502190046,2041,1024,3065,server_usage,3271,0.015603965611942659,False,
93,True,0.13059024000540376,16.105037367902696,2041,1024,3065,server_usage,3875,0.015615295335187969,False,
94,True,0.13133435091003776,16.104894820135087,2041,1024,3065,server_usage,3871,0.015614428611168182,False,
95,True,0.14552725618705153,16.114170059096068,2041,1024,3065,server_usage,3047,0.015609621508219958,False,
