run_id,workload,model,concurrency,requests,prompt_tokens_target,output_tokens_target,success,failures,wall_s,throughput_tok_s,lat_p50_s,lat_p95_s,lat_p99_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,completion_tokens,token_count_source
20260825T234527Z_context_heavy_c2048_be72a2,context_heavy,Qwen/Qwen2.5-1.5B-Instruct,2048,8192,2048,256,8186,6,267.32327716145664,7839.257479752875,66.61605587694794,67.11258791573346,67.18112705275416,58.356476463377476,58.814373803325,58.91818478796631,2095616,server_usage
