timestamp,run_id,index,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026-08-25T23:45:27.193692+00:00,20260825T234527Z_context_heavy_c2048_be72a2,0,[N/A],[N/A],12818,40960,35.27,30
2026-08-25T23:45:27.193692+00:00,20260825T234527Z_context_heavy_c2048_be72a2,1,[N/A],[N/A],213,40960,33.80,27
2026-08-25T23:45:27.193692+00:00,20260825T234527Z_context_heavy_c2048_be72a2,2,[N/A],[N/A],213,40960,34.63,27
2026-08-25T23:45:28.261370+00:00,20260825T234527Z_context_heavy_c2048_be72a2,0,[N/A],[N/A],12818,40960,35.27,30
2026-08-25T23:45:28.261370+00:00,20260825T234527Z_context_heavy_c2048_be72a2,1,[N/A],[N/A],213,40960,33.99,27
2026-08-25T23:45:28.261370+00:00,20260825T234527Z_context_heavy_c2048_be72a2,2,[N/A],[N/A],213,40960,34.53,27
2026-08-25T23:45:29.332060+00:00,20260825T234527Z_context_heavy_c2048_be72a2,0,[N/A],[N/A],12818,40960,66.98,30
2026-08-25T23:45:29.332060+00:00,20260825T234527Z_context_heavy_c2048_be72a2,1,[N/A],[N/A],213,40960,33.76,27
2026-08-25T23:45:29.332060+00:00,20260825T234527Z_context_heavy_c2048_be72a2,2,[N/A],[N/A],213,40960,34.61,27
2026-08-25T23:45:30.426635+00:00,20260825T234527Z_context_heavy_c2048_be72a2,0,[N/A],[N/A],12818,40960,149.28,34
2026-08-25T23:45:30.426635+00:00,20260825T234527Z_context_heavy_c2048_be72a2,1,[N/A],[N/A],213,40960,33.85,27
2026-08-25T23:45:30.426635+00:00,20260825T234527Z_context_heavy_c2048_be72a2,2,[N/A],[N/A],213,40960,34.59,27
2026-08-25T23:45:31.517051+00:00,20260825T234527Z_context_heavy_c2048_be72a2,0,[N/A],[N/A],12818,40960,144.18,34
2026-08-25T23:45:31.517051+00:00,20260825T234527Z_context_heavy_c2048_be72a2,1,[N/A],[N/A],213,40960,33.85,27
2026-08-25T23:45:31.517051+00:00,20260825T234527Z_context_heavy_c2048_be72a2,2,[N/A],[N/A],213,40960,34.69,27
