request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
178,True,0.2103222729638219,22.98100208863616,2041,1024,3065,server_usage,3487,
179,True,0.2085376437753439,22.98513058014214,2041,1024,3065,server_usage,3487,
180,True,0.23346251714974642,23.053011370822787,2041,1024,3065,server_usage,2627,
181,True,0.2324809180572629,23.00279876217246,2041,1024,3065,server_usage,2627,
182,True,0.23252852819859982,23.085798304527998,2041,1024,3065,server_usage,2627,
183,True,0.23158831801265478,23.0035985680297,2041,1024,3065,server_usage,2627,
184,True,0.13592638913542032,22.898599771782756,2041,1024,3065,server_usage,4049,
185,True,0.21426814049482346,23.16492590494454,2041,1024,3065,server_usage,2627,
186,True,0.2341707581654191,24.248368175700307,2041,1024,3065,server_usage,3376,
187,True,0.2289248639717698,24.21160790324211,2041,1024,3065,server_usage,3376,
188,True,0.13854193314909935,24.262517663650215,2041,1024,3065,server_usage,3376,
189,True,0.057198479771614075,24.98044956009835,2041,1024,3065,server_usage,3400,
190,True,0.044869388453662395,25.014703885652125,2041,1024,3065,server_usage,3503,
191,True,0.06123792380094528,25.147190630435944,2041,1024,3065,server_usage,3402,
192,True,0.0663030594587326,25.38770616427064,2041,1024,3065,server_usage,3440,
193,True,0.04228648543357849,25.704150176607072,2041,1024,3065,server_usage,3493,
194,True,0.04871861543506384,25.793631992302835,2041,1024,3065,server_usage,3405,
195,True,0.06197005230933428,26.087098268792033,2041,1024,3065,server_usage,3415,
196,True,0.06449903268367052,26.333227219991386,2041,1024,3065,server_usage,3502,
197,True,0.06449587643146515,26.462350271642208,2041,1024,3065,server_usage,3547,
198,True,0.0389157310128212,26.471574677154422,2041,1024,3065,server_usage,3482,
199,True,0.06134047731757164,26.73238488752395,2041,1024,3065,server_usage,3797,
200,True,0.05990481469780207,26.909649547189474,2041,1024,3065,server_usage,3402,
201,True,0.06771375518292189,27.018600342795253,2041,1024,3065,server_usage,3184,
202,True,0.06335641164332628,27.106646103784442,2041,1024,3065,server_usage,3477,
203,True,0.049921149387955666,27.110573808662593,2041,1024,3065,server_usage,3405,
204,True,0.0632151672616601,27.1822225227952,2041,1024,3065,server_usage,3159,
205,True,0.06121212616562843,27.317493537440896,2041,1024,3065,server_usage,3400,
206,True,0.06146726571023464,27.40391098242253,2041,1024,3065,server_usage,3498,
207,True,0.06470282655209303,27.526927737519145,2041,1024,3065,server_usage,3476,
208,True,0.06546381860971451,27.611908848397434,2041,1024,3065,server_usage,3402,
209,True,0.06387369614094496,27.765286340378225,2041,1024,3065,server_usage,3402,
210,True,0.05635407008230686,28.041400833055377,2041,1024,3065,server_usage,3402,
211,True,0.049213096499443054,27.96423210762441,2041,1024,3065,server_usage,3434,
212,True,0.0638534277677536,28.11054818611592,2041,1024,3065,server_usage,3440,
213,True,0.06271716766059399,28.158086138777435,2041,1024,3065,server_usage,3405,
214,True,0.06729790195822716,28.306850355118513,2041,1024,3065,server_usage,3159,
215,True,0.06310009025037289,28.469881171360612,2041,1024,3065,server_usage,3411,
216,True,0.06877632532268763,28.594352493993938,2041,1024,3065,server_usage,3817,
217,True,0.04445013031363487,28.621983882039785,2041,1024,3065,server_usage,3321,
218,True,0.04885308910161257,28.73803485557437,2041,1024,3065,server_usage,3400,
219,True,0.07134896889328957,28.82639793306589,2041,1024,3065,server_usage,3402,
220,True,0.0716398861259222,28.97744542825967,2041,1024,3065,server_usage,3440,
221,True,0.06549476739019156,29.154098787344992,2041,1024,3065,server_usage,3201,
222,True,0.06336772348731756,29.24554482102394,2041,1024,3065,server_usage,2969,
223,True,0.06266268528997898,29.3572272984311,2041,1024,3065,server_usage,3024,
224,True,0.2616606308147311,22.793443128466606,2041,1024,3065,server_usage,3967,
225,True,0.16948979441076517,22.704337523318827,2041,1024,3065,server_usage,3967,
226,True,0.16740989964455366,22.70124685484916,2041,1024,3065,server_usage,3967,
227,True,0.16425593104213476,22.7002444062382,2041,1024,3065,server_usage,3967,
228,True,0.1630326472222805,22.6956642344594,2041,1024,3065,server_usage,3967,
229,True,0.16629916708916426,22.699532536789775,2041,1024,3065,server_usage,3967,
230,True,0.11200480535626411,22.700464371591806,2041,1024,3065,server_usage,3322,
231,True,0.07071489468216896,22.686366941779852,2041,1024,3065,server_usage,3006,
232,True,0.06960113812237978,22.68531330768019,2041,1024,3065,server_usage,3006,
233,True,0.07058920804411173,22.680115002207458,2041,1024,3065,server_usage,4443,
234,True,0.10462566465139389,22.71556311659515,2041,1024,3065,server_usage,3428,
235,True,0.06370476819574833,22.679474075324833,2041,1024,3065,server_usage,4443,
236,True,0.09635644592344761,22.70894307270646,2041,1024,3065,server_usage,3428,
237,True,0.10273760929703712,22.707393635995686,2041,1024,3065,server_usage,3428,
238,True,0.08476178906857967,22.691569565795362,2041,1024,3065,server_usage,3428,
239,True,0.07099600415676832,22.680845608003438,2041,1024,3065,server_usage,3428,
240,True,0.10048724338412285,22.716118350625038,2041,1024,3065,server_usage,3003,
241,True,0.13553326856344938,22.75368415005505,2041,1024,3065,server_usage,3520,
242,True,0.13671974372118711,22.752113793976605,2041,1024,3065,server_usage,3520,
243,True,0.134664723649621,22.75318119302392,2041,1024,3065,server_usage,3520,
244,True,0.1339662279933691,22.753479013219476,2041,1024,3065,server_usage,3520,
