timestamp,run_id,index,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026-08-28T16:30:13.711076+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6166,40960,34.87,28
2026-08-28T16:30:13.711076+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.90,27
2026-08-28T16:30:13.711076+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.63,27
2026-08-28T16:30:14.792113+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6166,40960,34.98,28
2026-08-28T16:30:14.792113+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.91,27
2026-08-28T16:30:14.792113+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.63,27
2026-08-28T16:30:15.863754+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6166,40960,88.25,29
2026-08-28T16:30:15.863754+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.97,27
2026-08-28T16:30:15.863754+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.72,27
2026-08-28T16:30:16.957022+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,131.72,32
2026-08-28T16:30:16.957022+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.85,27
2026-08-28T16:30:16.957022+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.59,27
2026-08-28T16:30:18.046051+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,134.52,32
2026-08-28T16:30:18.046051+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,34.25,27
2026-08-28T16:30:18.046051+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.51,27
2026-08-28T16:30:19.112877+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,139.68,33
2026-08-28T16:30:19.112877+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.85,27
2026-08-28T16:30:19.112877+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.59,27
2026-08-28T16:30:20.177941+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,130.51,33
2026-08-28T16:30:20.177941+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.86,27
2026-08-28T16:30:20.177941+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.59,27
2026-08-28T16:30:21.255258+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,137.24,34
2026-08-28T16:30:21.255258+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.96,27
2026-08-28T16:30:21.255258+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:22.346041+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,138.12,34
2026-08-28T16:30:22.346041+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,34.05,27
2026-08-28T16:30:22.346041+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.60,27
2026-08-28T16:30:23.438697+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,120.86,34
2026-08-28T16:30:23.438697+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.97,27
2026-08-28T16:30:23.438697+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:24.537077+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,140.63,35
2026-08-28T16:30:24.537077+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.95,27
2026-08-28T16:30:24.537077+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:25.632789+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,141.63,35
2026-08-28T16:30:25.632789+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.86,27
2026-08-28T16:30:25.632789+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.60,27
2026-08-28T16:30:26.708587+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,138.58,35
2026-08-28T16:30:26.708587+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.85,27
2026-08-28T16:30:26.708587+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.71,27
2026-08-28T16:30:27.793623+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,128.05,36
2026-08-28T16:30:27.793623+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.96,27
2026-08-28T16:30:27.793623+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:28.893318+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,119.77,35
2026-08-28T16:30:28.893318+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,34.26,27
2026-08-28T16:30:28.893318+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.60,27
2026-08-28T16:30:29.967066+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,135.78,36
2026-08-28T16:30:29.967066+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.97,27
2026-08-28T16:30:29.967066+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:31.032041+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,122.65,36
2026-08-28T16:30:31.032041+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.97,27
2026-08-28T16:30:31.032041+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.59,27
2026-08-28T16:30:32.132832+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,145.45,37
2026-08-28T16:30:32.132832+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.96,27
2026-08-28T16:30:32.132832+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:33.217789+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,146.38,37
2026-08-28T16:30:33.217789+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.95,27
2026-08-28T16:30:33.217789+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:34.293651+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,145.11,37
2026-08-28T16:30:34.293651+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.96,27
2026-08-28T16:30:34.293651+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.59,27
2026-08-28T16:30:35.390041+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,132.52,37
2026-08-28T16:30:35.390041+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.97,27
2026-08-28T16:30:35.390041+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:36.463043+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6784,40960,131.39,37
2026-08-28T16:30:36.463043+00:00,20260828T163013Z_heavy_c128_fa5f66,1,[N/A],[N/A],213,40960,33.87,27
2026-08-28T16:30:36.463043+00:00,20260828T163013Z_heavy_c128_fa5f66,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T16:30:37.572390+00:00,20260828T163013Z_heavy_c128_fa5f66,0,[N/A],[N/A],6786,40960,133.60,38
