request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
48,True,0.3141017574816942,21.418362335301936,2041,1024,3065,server_usage,3898,
49,True,0.3120489241555333,21.421536209061742,2041,1024,3065,server_usage,3898,
50,True,0.31432043854147196,21.428493885323405,2041,1024,3065,server_usage,3898,
51,True,0.31358188949525356,21.39864395931363,2041,1024,3065,server_usage,3898,
52,True,0.31146351248025894,21.41592526808381,2041,1024,3065,server_usage,3898,
53,True,0.3131602453067899,21.433596069924533,2041,1024,3065,server_usage,3898,
54,True,0.31045747827738523,21.409727722406387,2041,1024,3065,server_usage,3898,
55,True,0.3111984133720398,21.40968430135399,2041,1024,3065,server_usage,3898,
56,True,0.31138163711875677,21.38900271151215,2041,1024,3065,server_usage,3898,
57,True,0.30776026099920273,21.421493688598275,2041,1024,3065,server_usage,3898,
58,True,0.30851853732019663,21.41269087884575,2041,1024,3065,server_usage,3898,
59,True,0.30858832038939,21.40995901823044,2041,1024,3065,server_usage,3898,
60,True,0.34870374761521816,23.579146646894515,2041,1024,3065,server_usage,3037,
61,True,0.37462029978632927,30.40921265631914,2041,1024,3065,server_usage,3487,
62,True,0.34600653126835823,24.612742274068296,2041,1024,3065,server_usage,3049,
63,True,0.30777793377637863,21.428105553612113,2041,1024,3065,server_usage,3898,
64,True,0.34380138013511896,23.106484735384583,2041,1024,3065,server_usage,3030,
65,True,0.3693194929510355,30.449953673407435,2041,1024,3065,server_usage,3487,
66,True,0.3726546596735716,30.06455449294299,2041,1024,3065,server_usage,3487,
67,True,0.30571484100073576,21.423711262643337,2041,1024,3065,server_usage,3898,
68,True,0.3748855907469988,30.04166494961828,2041,1024,3065,server_usage,3487,
69,True,0.3685609148815274,30.09015196468681,2041,1024,3065,server_usage,3487,
70,True,0.3971429346129298,32.04273331165314,2041,1024,3065,server_usage,2627,
71,True,0.30368584115058184,21.532279859296978,2041,1024,3065,server_usage,3898,
72,True,0.3046009736135602,21.413186251185834,2041,1024,3065,server_usage,3898,
73,True,0.3446368332952261,27.786408162675798,2041,1024,3065,server_usage,3041,
74,True,0.34092502761632204,28.100046819075942,2041,1024,3065,server_usage,3011,
75,True,0.30497781466692686,21.42098785750568,2041,1024,3065,server_usage,3898,
76,True,0.30141585040837526,21.4113552859053,2041,1024,3065,server_usage,3898,
77,True,0.339347617700696,26.236111880280077,2041,1024,3065,server_usage,3140,
78,True,0.40307221561670303,31.72392128687352,2041,1024,3065,server_usage,2627,
79,True,0.34149574022740126,25.375934845767915,2041,1024,3065,server_usage,3142,
80,True,0.34211182966828346,24.019455330446362,2041,1024,3065,server_usage,3030,
81,True,0.30292212404310703,21.394454112276435,2041,1024,3065,server_usage,3898,
82,True,0.3021149253472686,21.386012263596058,2041,1024,3065,server_usage,3898,
83,True,0.36844108905643225,30.14395911525935,2041,1024,3065,server_usage,3487,
84,True,0.3406997434794903,22.481322024017572,2041,1024,3065,server_usage,3075,
85,True,0.3668752918019891,30.52421259880066,2041,1024,3065,server_usage,3544,
86,True,0.340218105353415,24.765166078694165,2041,1024,3065,server_usage,3075,
87,True,0.33772243931889534,28.546408616937697,2041,1024,3065,server_usage,3073,
88,True,0.3419910632073879,23.46809970587492,2041,1024,3065,server_usage,3030,
89,True,0.3409600015729666,23.0222383197397,2041,1024,3065,server_usage,3075,
90,True,0.34105613362044096,27.941676220856607,2041,1024,3065,server_usage,3041,
91,True,0.3390503879636526,22.53382965736091,2041,1024,3065,server_usage,3075,
92,True,0.3024322912096977,21.475053002126515,2041,1024,3065,server_usage,3898,
93,True,0.36653129383921623,30.889797351323068,2041,1024,3065,server_usage,3487,
94,True,0.3648988613858819,30.516929388977587,2041,1024,3065,server_usage,3544,
95,True,0.33610854018479586,22.533939083106816,2041,1024,3065,server_usage,3075,
96,True,0.3355538956820965,24.709207728505135,2041,1024,3065,server_usage,3102,
97,True,0.33785341400653124,25.50591212976724,2041,1024,3065,server_usage,3140,
98,True,0.2972819684073329,21.413374847732484,2041,1024,3065,server_usage,3898,
99,True,0.3362548463046551,22.61584140639752,2041,1024,3065,server_usage,3045,
100,True,0.2977924784645438,21.410830006934702,2041,1024,3065,server_usage,3898,
101,True,0.33819762244820595,24.827368871308863,2041,1024,3065,server_usage,3030,
102,True,0.2959257559850812,21.401192536577582,2041,1024,3065,server_usage,3898,
103,True,0.33613013103604317,23.51291717402637,2041,1024,3065,server_usage,3097,
104,True,0.3356292275711894,23.597302702255547,2041,1024,3065,server_usage,3037,
105,True,0.334736748598516,23.88597429357469,2041,1024,3065,server_usage,3074,
106,True,0.3331361245363951,24.70598033349961,2041,1024,3065,server_usage,3102,
107,True,0.3320839246734977,22.50127639248967,2041,1024,3065,server_usage,3075,
108,True,0.3364694295451045,23.543801026418805,2041,1024,3065,server_usage,3075,
109,True,0.36347586289048195,30.055788833647966,2041,1024,3065,server_usage,3487,
110,True,0.36023153737187386,30.470022758468986,2041,1024,3065,server_usage,3487,
111,True,0.33536443021148443,22.9887353470549,2041,1024,3065,server_usage,3075,
112,True,0.3325353339314461,28.408184530213475,2041,1024,3065,server_usage,3041,
113,True,0.3316527921706438,27.289513647556305,2041,1024,3065,server_usage,3061,
114,True,0.33233925607055426,23.01495027076453,2041,1024,3065,server_usage,3075,
115,True,0.3305001435801387,26.77170444559306,2041,1024,3065,server_usage,3030,
116,True,0.35520981438457966,30.42989394441247,2041,1024,3065,server_usage,3487,
117,True,0.3508304124698043,30.586871531791985,2041,1024,3065,server_usage,3487,
118,True,0.3791614780202508,32.07833325956017,2041,1024,3065,server_usage,2638,
119,True,0.378196170553565,32.07281482219696,2041,1024,3065,server_usage,2638,
120,True,0.3832489922642708,32.16161244548857,2041,1024,3065,server_usage,2627,
121,True,0.38132646307349205,32.512304505333304,2041,1024,3065,server_usage,2627,
122,True,0.3743730243295431,32.480617611669004,2041,1024,3065,server_usage,2627,
123,True,0.37267445772886276,32.54239919222891,2041,1024,3065,server_usage,2849,
124,True,0.37434677593410015,32.568736736662686,2041,1024,3065,server_usage,2646,
125,True,0.397797716781497,33.34285316057503,2041,1024,3065,server_usage,3604,
126,True,0.3725669151172042,32.59894157014787,2041,1024,3065,server_usage,2627,
127,True,0.39618339762091637,33.40148594323546,2041,1024,3065,server_usage,3850,
128,True,0.24083099141716957,24.76320978626609,2041,1024,3065,server_usage,3316,
129,True,0.17626940831542015,24.774046022444963,2041,1024,3065,server_usage,4064,
130,True,0.299344290047884,25.139993818476796,2041,1024,3065,server_usage,3320,
131,True,0.14501557033509016,24.680843660607934,2041,1024,3065,server_usage,3316,
132,True,0.29528313502669334,25.13976403605193,2041,1024,3065,server_usage,3320,
133,True,0.20732602570205927,24.8599712876603,2041,1024,3065,server_usage,3687,
134,True,0.14075731486082077,24.67426456604153,2041,1024,3065,server_usage,3316,
135,True,0.20227296371012926,24.86100838985294,2041,1024,3065,server_usage,3687,
