run_id,workload,model,concurrency,requests,prompt_tokens_target,output_tokens_target,success,failures,wall_s,throughput_tok_s,lat_p50_s,lat_p95_s,lat_p99_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,completion_tokens,token_count_source
20260828T163013Z_heavy_c128_fa5f66,heavy,Qwen/Qwen2.5-1.5B-Instruct,128,512,2048,1024,512,0,114.51155394967645,4578.472493966897,24.827368871308863,32.54154507443309,33.49110487289727,0.3168128402903676,0.7783634886145592,4.351720558479428,524288,server_usage
