timestamp,run_id,index,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026-08-28T21:58:31.529365+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6170,40960,35.47,30
2026-08-28T21:58:31.529365+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.99,27
2026-08-28T21:58:31.529365+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.74,27
2026-08-28T21:58:32.596780+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6170,40960,35.49,30
2026-08-28T21:58:32.596780+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.90,27
2026-08-28T21:58:32.596780+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.54,27
2026-08-28T21:58:33.668538+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6170,40960,64.23,31
2026-08-28T21:58:33.668538+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.78,27
2026-08-28T21:58:33.668538+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.51,27
2026-08-28T21:58:34.739067+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,119.94,33
2026-08-28T21:58:34.739067+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.95,27
2026-08-28T21:58:34.739067+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,35.09,27
2026-08-28T21:58:35.810984+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,127.76,34
2026-08-28T21:58:35.810984+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.95,27
2026-08-28T21:58:35.810984+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.51,27
2026-08-28T21:58:36.903043+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,128.01,35
2026-08-28T21:58:36.903043+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.95,27
2026-08-28T21:58:36.903043+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.51,27
2026-08-28T21:58:37.986270+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,139.17,35
2026-08-28T21:58:37.986270+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.95,27
2026-08-28T21:58:37.986270+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T21:58:39.077068+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,129.62,36
2026-08-28T21:58:39.077068+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.87,27
2026-08-28T21:58:39.077068+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.82,27
2026-08-28T21:58:40.144513+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,109.87,36
2026-08-28T21:58:40.144513+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.88,27
2026-08-28T21:58:40.144513+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.61,27
2026-08-28T21:58:41.214181+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,133.42,36
2026-08-28T21:58:41.214181+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.97,27
2026-08-28T21:58:41.214181+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.51,27
2026-08-28T21:58:42.294070+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,128.09,37
2026-08-28T21:58:42.294070+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.96,27
2026-08-28T21:58:42.294070+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.51,27
2026-08-28T21:58:43.387696+00:00,20260828T215831Z_heavy_c96_7772bc,0,[N/A],[N/A],6338,40960,125.03,37
2026-08-28T21:58:43.387696+00:00,20260828T215831Z_heavy_c96_7772bc,1,[N/A],[N/A],213,40960,33.97,27
2026-08-28T21:58:43.387696+00:00,20260828T215831Z_heavy_c96_7772bc,2,[N/A],[N/A],213,40960,34.61,27
